price,minimum nights,availability 365,reviews per month,cluster,neighbourhood group,host_identity_verified,room type,cancellation_policy
333.10501763568095,10.167823415633178,293.27426328365004,0.8004579588121516,0.0,Manhattan,unconfirmed,Entire home/apt,strict
286.86365226517404,6.360285114570579,39.604425397935984,0.6952715585097079,1.0,Brooklyn,verified,Entire home/apt,moderate
919.0816769987857,10.081932638844506,308.48098677062694,0.8873911931999745,2.0,Manhattan,unconfirmed,Entire home/apt,moderate
868.0493626882967,6.373754345307068,47.77734646581692,0.6959298957126303,3.0,Brooklyn,verified,Entire home/apt,flexible
615.4687685901249,2.1299821534800714,146.82292286337497,4.463621852072179,5.0,Brooklyn,unconfirmed,Entire home/apt,moderate
867.5935312156454,6.503500549673089,49.68662847885205,0.6909951975930104,6.0,Brooklyn,verified,Entire home/apt,moderate
